skill_name,skill_url
Digital Innovation,http://www.linkedin.com/skills/skill/Digital_Innovation
Resource Allocation,http://www.linkedin.com/skills/skill/Resource_Allocation
Budget Management,http://www.linkedin.com/skills/skill/Budget_Management
Staff Management,http://www.linkedin.com/skills/skill/Staff_Management
LLVM,http://www.linkedin.com/skills/skill/LLVM
Failover,http://www.linkedin.com/skills/skill/Failover
x86 Assembly,http://www.linkedin.com/skills/skill/x86_Assembly
Mac OSX,http://www.linkedin.com/skills/skill/Mac_OSX
MariaDB,http://www.linkedin.com/skills/skill/MariaDB
OpenRTB,http://www.linkedin.com/skills/skill/OpenRTB
Buzzword Bingo,http://www.linkedin.com/skills/skill/Buzzword_Bingo
IRIX,http://www.linkedin.com/skills/skill/IRIX
Emerging Trends,http://www.linkedin.com/skills/skill/Emerging_Trends
Digital Distribution,http://www.linkedin.com/skills/skill/Digital_Distribution
Temporary Staffing,http://www.linkedin.com/skills/skill/Temporary_Staffing
Security Event Management,http://www.linkedin.com/skills/skill/Security_Event_Management
SIEM,http://www.linkedin.com/skills/skill/SIEM
Candidate Generation,http://www.linkedin.com/skills/skill/Candidate_Generation
Front End Developers,http://www.linkedin.com/skills/skill/Front_End_Developers
ArcSight,http://www.linkedin.com/skills/skill/ArcSight
Permanent recruitment,http://www.linkedin.com/skills/skill/Permanent_recruitment
Information Security / Event Management SIEM,http://www.linkedin.com/skills/skill/Information_Security_/_Event_Management_SIEM
ColdFusion,http://www.linkedin.com/skills/skill/ColdFusion
Media Strategy,http://www.linkedin.com/skills/skill/Media_Strategy
VFX Supervision,http://www.linkedin.com/skills/skill/VFX_Supervision
Look Development,http://www.linkedin.com/skills/skill/Look_Development
Shading,http://www.linkedin.com/skills/skill/Shading
Computer Animation,http://www.linkedin.com/skills/skill/Computer_Animation
Particle Effects,http://www.linkedin.com/skills/skill/Particle_Effects
Digital Compositing,http://www.linkedin.com/skills/skill/Digital_Compositing
Feature Films,http://www.linkedin.com/skills/skill/Feature_Films
Tourism,http://www.linkedin.com/skills/skill/Tourism
Member NZ Institute of Directors,http://www.linkedin.com/skills/skill/Member_NZ_Institute_of_Directors
CA - NZ Institute of Chartered Accountants,http://www.linkedin.com/skills/skill/CA_-_NZ_Institute_of_Chartered_Accountants
CAANZ Board Member,http://www.linkedin.com/skills/skill/CAANZ_Board_Member
Digital Art,http://www.linkedin.com/skills/skill/Digital_Art
Wireframing,http://www.linkedin.com/skills/skill/Wireframing
Twitter API,http://www.linkedin.com/skills/skill/Twitter_API
Amazon CloudFront,http://www.linkedin.com/skills/skill/Amazon_CloudFront
Amazon RDS,http://www.linkedin.com/skills/skill/Amazon_RDS
Responsive Design and Development,http://www.linkedin.com/skills/skill/Responsive_Design_and_Development
Velocity,http://www.linkedin.com/skills/skill/Velocity
OpenAM,http://www.linkedin.com/skills/skill/OpenAM
Human-computer Interaction,http://www.linkedin.com/skills/skill/Human-computer_Interaction
Personas,http://www.linkedin.com/skills/skill/Personas
In-house,http://www.linkedin.com/skills/skill/In-house
Web Technologist,http://www.linkedin.com/skills/skill/Web_Technologist
IT Consulting,http://www.linkedin.com/skills/skill/IT_Consulting
Online Architect,http://www.linkedin.com/skills/skill/Online_Architect
Catalog Design,http://www.linkedin.com/skills/skill/Catalog_Design
Flyer Design,http://www.linkedin.com/skills/skill/Flyer_Design
Newsletter Design,http://www.linkedin.com/skills/skill/Newsletter_Design
Leaflets,http://www.linkedin.com/skills/skill/Leaflets
Print Buying,http://www.linkedin.com/skills/skill/Print_Buying
Magazine Advertising,http://www.linkedin.com/skills/skill/Magazine_Advertising
Product Literature,http://www.linkedin.com/skills/skill/Product_Literature
Print Production,http://www.linkedin.com/skills/skill/Print_Production
Job Planning,http://www.linkedin.com/skills/skill/Job_Planning
Web Editing,http://www.linkedin.com/skills/skill/Web_Editing
Kinect,http://www.linkedin.com/skills/skill/Kinect
Electronic Engineering,http://www.linkedin.com/skills/skill/Electronic_Engineering
Multitouch,http://www.linkedin.com/skills/skill/Multitouch
Microcontrollers,http://www.linkedin.com/skills/skill/Microcontrollers
Empathy,http://www.linkedin.com/skills/skill/Empathy
HP Server,http://www.linkedin.com/skills/skill/HP_Server
HP Desktop,http://www.linkedin.com/skills/skill/HP_Desktop
Microsoft Certified Systems Engineer,http://www.linkedin.com/skills/skill/Microsoft_Certified_Systems_Engineer
Microsoft Certified Professional,http://www.linkedin.com/skills/skill/Microsoft_Certified_Professional
Small Business Server,http://www.linkedin.com/skills/skill/Small_Business_Server
Small Business IT Solutions,http://www.linkedin.com/skills/skill/Small_Business_IT_Solutions
SME Consulting,http://www.linkedin.com/skills/skill/SME_Consulting
Google Apps,http://www.linkedin.com/skills/skill/Google_Apps
Remote Administrator,http://www.linkedin.com/skills/skill/Remote_Administrator
Demand Planning,http://www.linkedin.com/skills/skill/Demand_Planning
Six Sigma,http://www.linkedin.com/skills/skill/Six_Sigma
Continuous Improvement,http://www.linkedin.com/skills/skill/Continuous_Improvement
Validation,http://www.linkedin.com/skills/skill/Validation
Inventory Management,http://www.linkedin.com/skills/skill/Inventory_Management
DMAIC,http://www.linkedin.com/skills/skill/DMAIC
Immunology,http://www.linkedin.com/skills/skill/Immunology
Molecular Cloning,http://www.linkedin.com/skills/skill/Molecular_Cloning
Confocal Microscopy,http://www.linkedin.com/skills/skill/Confocal_Microscopy
Protein Expression,http://www.linkedin.com/skills/skill/Protein_Expression
Microscopy,http://www.linkedin.com/skills/skill/Microscopy
Immunofluorescence,http://www.linkedin.com/skills/skill/Immunofluorescence
Fluorescence Microscopy,http://www.linkedin.com/skills/skill/Fluorescence_Microscopy
qPCR,http://www.linkedin.com/skills/skill/qPCR
Flow Cytometry,http://www.linkedin.com/skills/skill/Flow_Cytometry
RT-PCR,http://www.linkedin.com/skills/skill/RT-PCR
Cell Biology,http://www.linkedin.com/skills/skill/Cell_Biology
Cell Culture,http://www.linkedin.com/skills/skill/Cell_Culture
Cell Based Assays,http://www.linkedin.com/skills/skill/Cell_Based_Assays
PCR,http://www.linkedin.com/skills/skill/PCR
Western Blotting,http://www.linkedin.com/skills/skill/Western_Blotting
ELISA,http://www.linkedin.com/skills/skill/ELISA
Transfection,http://www.linkedin.com/skills/skill/Transfection
Virology,http://www.linkedin.com/skills/skill/Virology
Pre-press,http://www.linkedin.com/skills/skill/Pre-press
Mac,http://www.linkedin.com/skills/skill/Mac
Posters,http://www.linkedin.com/skills/skill/Posters
Retouching,http://www.linkedin.com/skills/skill/Retouching
Logos,http://www.linkedin.com/skills/skill/Logos
Banners,http://www.linkedin.com/skills/skill/Banners
Flyers,http://www.linkedin.com/skills/skill/Flyers
Magazines,http://www.linkedin.com/skills/skill/Magazines
POS,http://www.linkedin.com/skills/skill/POS
Newspaper,http://www.linkedin.com/skills/skill/Newspaper
Mac Operator,http://www.linkedin.com/skills/skill/Mac_Operator
Stationery,http://www.linkedin.com/skills/skill/Stationery
Catalogs,http://www.linkedin.com/skills/skill/Catalogs
Book Design,http://www.linkedin.com/skills/skill/Book_Design
Photo Editing,http://www.linkedin.com/skills/skill/Photo_Editing
Image Editing,http://www.linkedin.com/skills/skill/Image_Editing
Print Management,http://www.linkedin.com/skills/skill/Print_Management
Letterhead,http://www.linkedin.com/skills/skill/Letterhead
Variable Data Printing,http://www.linkedin.com/skills/skill/Variable_Data_Printing
Print Collateral,http://www.linkedin.com/skills/skill/Print_Collateral
SVN,http://www.linkedin.com/skills/skill/SVN
Corporate Websites,http://www.linkedin.com/skills/skill/Corporate_Websites
Briefing,http://www.linkedin.com/skills/skill/Briefing
Peer Mentoring,http://www.linkedin.com/skills/skill/Peer_Mentoring
Design Strategy,http://www.linkedin.com/skills/skill/Design_Strategy
Gamification,http://www.linkedin.com/skills/skill/Gamification
Digital Storytelling,http://www.linkedin.com/skills/skill/Digital_Storytelling
Vray,http://www.linkedin.com/skills/skill/Vray
Zbrush,http://www.linkedin.com/skills/skill/Zbrush
BPO,http://www.linkedin.com/skills/skill/BPO
Agile Methodolgy,http://www.linkedin.com/skills/skill/Agile_Methodolgy
Solutions Design,http://www.linkedin.com/skills/skill/Solutions_Design
Unobtrusive Javascript,http://www.linkedin.com/skills/skill/Unobtrusive_Javascript
Cross-browser Compatibility,http://www.linkedin.com/skills/skill/Cross-browser_Compatibility
CSS2,http://www.linkedin.com/skills/skill/CSS2
Graphic Design for Fashion,http://www.linkedin.com/skills/skill/Graphic_Design_for_Fashion
AuthorIT,http://www.linkedin.com/skills/skill/AuthorIT
Word,http://www.linkedin.com/skills/skill/Word
Virtual Server,http://www.linkedin.com/skills/skill/Virtual_Server
Smart Cities,http://www.linkedin.com/skills/skill/Smart_Cities
Safety Management Systems,http://www.linkedin.com/skills/skill/Safety_Management_Systems
Process Definition,http://www.linkedin.com/skills/skill/Process_Definition
Product Quality,http://www.linkedin.com/skills/skill/Product_Quality
Integration Testing,http://www.linkedin.com/skills/skill/Integration_Testing
Network Engineering,http://www.linkedin.com/skills/skill/Network_Engineering
Storage Virtualization,http://www.linkedin.com/skills/skill/Storage_Virtualization
Dell PowerEdge Servers,http://www.linkedin.com/skills/skill/Dell_PowerEdge_Servers
Dell Computers,http://www.linkedin.com/skills/skill/Dell_Computers
Catalyst Switches,http://www.linkedin.com/skills/skill/Catalyst_Switches
System Integration Testing,http://www.linkedin.com/skills/skill/System_Integration_Testing
Test Estimation,http://www.linkedin.com/skills/skill/Test_Estimation
Test Analysis,http://www.linkedin.com/skills/skill/Test_Analysis
Cisco Catalyst Switches,http://www.linkedin.com/skills/skill/Cisco_Catalyst_Switches
Dell OpenManage,http://www.linkedin.com/skills/skill/Dell_OpenManage
Dell Desktops,http://www.linkedin.com/skills/skill/Dell_Desktops
Storage Software,http://www.linkedin.com/skills/skill/Storage_Software
3D animation,http://www.linkedin.com/skills/skill/3D_animation
Data Center Architecture,http://www.linkedin.com/skills/skill/Data_Center_Architecture
Server Hardware,http://www.linkedin.com/skills/skill/Server_Hardware
CMM,http://www.linkedin.com/skills/skill/CMM
Tender Writing,http://www.linkedin.com/skills/skill/Tender_Writing
Public Tenders,http://www.linkedin.com/skills/skill/Public_Tenders
Budget,http://www.linkedin.com/skills/skill/Budget
Web Testing,http://www.linkedin.com/skills/skill/Web_Testing
Bugzilla,http://www.linkedin.com/skills/skill/Bugzilla
Symbian,http://www.linkedin.com/skills/skill/Symbian
LogMeIn,http://www.linkedin.com/skills/skill/LogMeIn
White Box Testing,http://www.linkedin.com/skills/skill/White_Box_Testing
GoLive,http://www.linkedin.com/skills/skill/GoLive
Adobe Acrobat,http://www.linkedin.com/skills/skill/Adobe_Acrobat
Blackberry,http://www.linkedin.com/skills/skill/Blackberry
Filezilla,http://www.linkedin.com/skills/skill/Filezilla
Ethereal,http://www.linkedin.com/skills/skill/Ethereal
PVCS,http://www.linkedin.com/skills/skill/PVCS
IEEE 802.11,http://www.linkedin.com/skills/skill/IEEE_802.11
WPA,http://www.linkedin.com/skills/skill/WPA
SnagIt,http://www.linkedin.com/skills/skill/SnagIt
Single Sourcing,http://www.linkedin.com/skills/skill/Single_Sourcing
White Papers,http://www.linkedin.com/skills/skill/White_Papers
Network Devices,http://www.linkedin.com/skills/skill/Network_Devices
Nokia IPSO,http://www.linkedin.com/skills/skill/Nokia_IPSO
Cisco Routers,http://www.linkedin.com/skills/skill/Cisco_Routers
Windows Scripting,http://www.linkedin.com/skills/skill/Windows_Scripting
Cisco Routing & Switching,http://www.linkedin.com/skills/skill/Cisco_Routing_&_Switching
Target Marketing,http://www.linkedin.com/skills/skill/Target_Marketing
Screenplays,http://www.linkedin.com/skills/skill/Screenplays
Producers,http://www.linkedin.com/skills/skill/Producers
Plays,http://www.linkedin.com/skills/skill/Plays
Authentication,http://www.linkedin.com/skills/skill/Authentication
RTSP,http://www.linkedin.com/skills/skill/RTSP
TCP/UDP,http://www.linkedin.com/skills/skill/TCP/UDP
INAP,http://www.linkedin.com/skills/skill/INAP
OTT,http://www.linkedin.com/skills/skill/OTT
ISUP,http://www.linkedin.com/skills/skill/ISUP
TCP,http://www.linkedin.com/skills/skill/TCP
Priority,http://www.linkedin.com/skills/skill/Priority
Technology Needs Analysis,http://www.linkedin.com/skills/skill/Technology_Needs_Analysis
System Analysis and Architecture,http://www.linkedin.com/skills/skill/System_Analysis_and_Architecture
Product Design and Development,http://www.linkedin.com/skills/skill/Product_Design_and_Development
Product Management Skills,http://www.linkedin.com/skills/skill/Product_Management_Skills
Collaboration,http://www.linkedin.com/skills/skill/Collaboration
iPhone and iOS Programming,http://www.linkedin.com/skills/skill/iPhone_and_iOS_Programming
Software development and architecture,http://www.linkedin.com/skills/skill/Software_development_and_architecture
Business Strategy and Collaborations,http://www.linkedin.com/skills/skill/Business_Strategy_and_Collaborations
UX and Product Usability,http://www.linkedin.com/skills/skill/UX_and_Product_Usability
M2M (Machine-to-Machine) Products,http://www.linkedin.com/skills/skill/M2M_(Machine-to-Machine)_Products
Telecom and Networking,http://www.linkedin.com/skills/skill/Telecom_and_Networking
Heuristic Evaluation,http://www.linkedin.com/skills/skill/Heuristic_Evaluation
Interactivity,http://www.linkedin.com/skills/skill/Interactivity
HTML Prototyping,http://www.linkedin.com/skills/skill/HTML_Prototyping
Mobile Telephony,http://www.linkedin.com/skills/skill/Mobile_Telephony
Acceptance Testing,http://www.linkedin.com/skills/skill/Acceptance_Testing
Test Tools,http://www.linkedin.com/skills/skill/Test_Tools
HW/SW integration,http://www.linkedin.com/skills/skill/HW/SW_integration
Onsite-Offshore co-ordination,http://www.linkedin.com/skills/skill/Onsite-Offshore_co-ordination
SMPP,http://www.linkedin.com/skills/skill/SMPP
Active Directory Experience,http://www.linkedin.com/skills/skill/Active_Directory_Experience
UCP,http://www.linkedin.com/skills/skill/UCP
ATP,http://www.linkedin.com/skills/skill/ATP
SoapUI,http://www.linkedin.com/skills/skill/SoapUI
International HR,http://www.linkedin.com/skills/skill/International_HR
Build Strong Teams,http://www.linkedin.com/skills/skill/Build_Strong_Teams
New Hire Orientations,http://www.linkedin.com/skills/skill/New_Hire_Orientations
